"","Specimen.ID","Genus","Species","Serotype","Data.Year","AZM.Rslt"
"1265","2015AM-2639","Salmonella","enterica","Muenchen",2015,2
"1266","2015AM-2640","Salmonella","enterica","Newport",2015,2
"1267","2015AM-2641","Salmonella","enterica","Newport",2015,2
"1268","2015AM-2642","Salmonella","enterica","Newport",2015,4
"1269","2015AM-2643","Salmonella","enterica","Saintpaul",2015,4
"1270","2015AM-2644","Salmonella","enterica","Schwarzengrund",2015,8
"1271","2015AM-2645","Salmonella","enterica","Typhimurium",2015,4
"1272","2015AM-2646","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1273","2015AM-2647","Salmonella","enterica","Typhimurium",2015,4
"1274","2015AM-2648","Salmonella","enterica","Typhimurium",2015,2
"1275","2015AM-2649","Salmonella","enterica","Typhimurium",2015,2
"1276","2015AM-2650","Salmonella","enterica","Typhimurium",2015,4
"1277","2015AM-2660","Salmonella","enterica","I 4,[5],12:i:-",2015,8
"1278","2015AM-2661","Salmonella","enterica","Javiana",2015,4
"1279","2015AM-2662","Salmonella","enterica","Miami",2015,4
"1280","2015AM-2663","Salmonella","enterica","Newport",2015,2
"1281","2015AM-2664","Salmonella","enterica","Newport",2015,2
"1282","2015AM-2665","Salmonella","enterica","Newport",2015,2
"1283","2015AM-2666","Salmonella","enterica","Adelaide",2015,2
"1284","2015AM-2667","Salmonella","enterica","Braenderup",2015,4
"1285","2015AM-2668","Salmonella","enterica","Enteritidis",2015,2
"1286","2015AM-2669","Salmonella","enterica","Enteritidis",2015,2
"1287","2015AM-2670","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1288","2015AM-2671","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1289","2015AM-2672","Salmonella","enterica","Infantis",2015,4
"1290","2015AM-2673","Salmonella","enterica","Infantis",2015,4
"1291","2015AM-2674","Salmonella","enterica","Muenchen",2015,2
"1292","2015AM-2679","Salmonella","enterica","Typhimurium",2015,2
"1293","2015AM-2683","Salmonella","enterica","Enteritidis",2015,2
"1294","2015AM-2684","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1295","2015AM-2685","Salmonella","enterica","Newport",2015,2
"1296","2015AM-2686","Salmonella","enterica","Newport",2015,2
"1297","2015AM-2687","Salmonella","enterica","Newport",2015,2
"1298","2015AM-2688","Salmonella","enterica","Dublin",2015,4
"1299","2015AM-2708","Salmonella","enterica","Dublin",2015,4
"1300","2015AM-2778","Salmonella","enterica","Cerro",2015,4
"1301","2015AM-2779","Salmonella","enterica","Enteritidis",2015,2
"1302","2015AM-2780","Salmonella","enterica","Infantis",2015,4
"1303","2015AM-2781","Salmonella","enterica","IV 40:z4,z32:-",2015,4
"1304","2015AM-2782","Salmonella","enterica","Javiana",2015,4
"1305","2015AM-2783","Salmonella","enterica","Mississippi",2015,4
"1306","2015AM-2784","Salmonella","enterica","Montevideo",2015,4
"1307","2015AM-2785","Salmonella","enterica","Poona",2015,4
"1308","2015AM-2789","Salmonella","enterica","Altona",2015,4
"1309","2015AM-2790","Salmonella","enterica","Dublin",2015,4
"1310","2015AM-2791","Salmonella","enterica","Javiana",2015,4
"1311","2015AM-2792","Salmonella","enterica","Javiana",2015,4
"1312","2015AM-2793","Salmonella","enterica","Kiambu",2015,4
"1313","2015AM-2794","Salmonella","enterica","Mbandaka",2015,4
"1314","2015AM-2795","Salmonella","enterica","Mississippi",2015,4
"1315","2015AM-2796","Salmonella","enterica","Muenchen",2015,2
"1316","2015AM-2797","Salmonella","enterica","Newport",2015,4
"1317","2015AM-2798","Salmonella","enterica","Newport",2015,4
"1318","2015AM-2799","Salmonella","enterica","Norwich",2015,8
"1319","2015AM-2800","Salmonella","enterica","I 4,[5],12:b:-",2015,2
"1320","2015AM-2802","Salmonella","enterica","Typhimurium",2015,4
"1321","2015AM-2803","Salmonella","enterica","Typhimurium",2015,4
"1322","2015AM-2814","Salmonella","enterica","Hartford",2015,4
"1323","2015AM-2815","Salmonella","enterica","Rissen",2015,4
"1324","2015AM-2816","Salmonella","enterica","Typhimurium",2015,4
"1325","2015AM-2818","Salmonella","enterica","Oslo",2015,2
"1326","2015AM-2819","Salmonella","enterica","Panama",2015,4
"1327","2015AM-2908","Salmonella","enterica","Enteritidis",2015,4
"1328","2015AM-2909","Salmonella","enterica","Montevideo",2015,4
"1329","2015AM-2910","Salmonella","enterica","Enteritidis",2015,4
"1330","2015AM-2911","Salmonella","enterica","Infantis",2015,4
"1331","2015AM-2912","Salmonella","enterica","Montevideo",2015,4
"1332","2015AM-2913","Salmonella","enterica","Stanley",2015,4
"1333","2015AM-2919","Salmonella","enterica","Adelaide",2015,4
"1334","2015AM-2920","Salmonella","enterica","Miami",2015,4
"1335","2015AM-2921","Salmonella","enterica","Miami",2015,4
"1336","2015AM-2922","Salmonella","enterica","Newport",2015,2
"1337","2015AM-2923","Salmonella","enterica","Saintpaul",2015,4
"1338","2015AM-2924","Salmonella","enterica","Sandiego",2015,8
"1339","2015AM-2925","Salmonella","enterica","Typhimurium",2015,4
"1340","2015AM-2926","Salmonella","enterica","Derby",2015,4
"1341","2015AM-2927","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1342","2015AM-2928","Salmonella","enterica","Javiana",2015,4
"1343","2015AM-2929","Salmonella","enterica","Mississippi",2015,4
"1344","2015AM-2930","Salmonella","enterica","Montevideo",2015,4
"1345","2015AM-2931","Salmonella","enterica","Newport",2015,2
"1346","2015AM-2932","Salmonella","enterica","Saintpaul",2015,4
"1347","2015AM-2933","Salmonella","enterica","Thompson",2015,4
"1348","2015AM-2934","Salmonella","enterica","Typhimurium",2015,2
"1349","2015AM-2935","Salmonella","enterica","Typhimurium",2015,4
"1350","2015AM-2937","Salmonella","enterica","Agona",2015,4
"1351","2015AM-2938","Salmonella","enterica","Bareilly",2015,16
"1352","2015AM-2939","Salmonella","enterica","Dublin",2015,8
"1353","2015AM-2940","Salmonella","enterica","Enteritidis",2015,4
"1354","2015AM-2941","Salmonella","enterica","Enteritidis",2015,4
"1355","2015AM-2942","Salmonella","enterica","Enteritidis",2015,4
"1356","2015AM-2943","Salmonella","enterica","Muenchen",2015,2
"1357","2015AM-2947","Salmonella","enterica","Poona",2015,4
"1358","2015AM-2948","Salmonella","enterica","Saintpaul",2015,4
"1359","2015AM-2949","Salmonella","enterica","Thompson",2015,4
"1360","2015AM-2954","Salmonella","enterica","Typhimurium",2015,4
"1361","2015AM-2969","Salmonella","enterica","Anatum",2015,4
"1362","2015AM-2970","Salmonella","enterica","Braenderup",2015,4
"1363","2015AM-2971","Salmonella","enterica","Enteritidis",2015,4
"1364","2015AM-2972","Salmonella","enterica","Enteritidis",2015,4
"1365","2015AM-2973","Salmonella","enterica","IV 50:z4,z23:-",2015,2
"1366","2015AM-2974","Salmonella","enterica","Infantis",2015,4
"1367","2015AM-2975","Salmonella","enterica","Javiana",2015,4
"1368","2015AM-2976","Salmonella","enterica","Mississippi",2015,4
"1369","2015AM-2977","Salmonella","enterica","Muenchen",2015,2
"1370","2015AM-2978","Salmonella","enterica","Newport",2015,4
"1371","2015AM-2979","Salmonella","enterica","Oranienburg",2015,4
"1372","2015AM-2980","Salmonella","enterica","Oranienburg",2015,4
"1373","2015AM-2981","Salmonella","enterica","Rubislaw",2015,4
"1374","2015AM-2982","Salmonella","enterica","Saintpaul",2015,4
"1375","2015AM-2983","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1376","2015AM-2984","Salmonella","enterica","Javiana",2015,4
"1377","2015AM-2985","Salmonella","enterica","Enteritidis",2015,4
"1378","2015AM-2986","Salmonella","enterica","Enteritidis",2015,4
"1379","2015AM-2987","Salmonella","enterica","Enteritidis",2015,4
"1380","2015AM-2988","Salmonella","enterica","Enteritidis",2015,4
"1381","2015AM-2989","Salmonella","enterica","Javiana",2015,4
"1382","2015AM-2990","Salmonella","enterica","Javiana",2015,4
"1383","2015AM-2991","Salmonella","enterica","Muenster",2015,2
"1384","2015AM-2994","Salmonella","enterica","Enteritidis",2015,4
"1385","2015AM-2997","Salmonella","enterica","Typhimurium",2015,4
"1386","2015AM-3000","Salmonella","enterica","Albany",2015,4
"1387","2015AM-3001","Salmonella","enterica","Enteritidis",2015,4
"1388","2015AM-3002","Salmonella","enterica","Enteritidis",2015,2
"1389","2015AM-3003","Salmonella","enterica","Enteritidis",2015,4
"1390","2015AM-3004","Salmonella","enterica","Hadar",2015,4
"1391","2015AM-3005","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1392","2015AM-3006","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1393","2015AM-3007","Salmonella","enterica","Javiana",2015,4
"1394","2015AM-3008","Salmonella","enterica","Montevideo",2015,4
"1395","2015AM-3009","Salmonella","enterica","Reading",2015,4
"1396","2015AM-3010","Salmonella","enterica","Thompson",2015,4
"1397","2015AM-3012","Salmonella","enterica","Typhimurium",2015,4
"1398","2015AM-3013","Salmonella","enterica","Typhimurium",2015,4
"1399","2015AM-3014","Salmonella","enterica","Urbana",2015,4
"1400","2015AM-3036","Salmonella","enterica","Heidelberg",2015,8
"1401","2015AM-3039","Salmonella","enterica","Hartford",2015,4
"1402","2015AM-3040","Salmonella","enterica","Montevideo",2015,4
"1403","2015AM-3044","Salmonella","enterica","Albert",2015,8
"1404","2015AM-3045","Salmonella","enterica","Anatum",2015,4
"1405","2015AM-3047","Salmonella","enterica","Enteritidis",2015,2
"1406","2015AM-3048","Salmonella","enterica","Hartford",2015,4
"1407","2015AM-3049","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1408","2015AM-3050","Salmonella","enterica","Infantis",2015,4
"1409","2015AM-3051","Salmonella","enterica","Javiana",2015,4
"1410","2015AM-3052","Salmonella","enterica","Newport",2015,4
"1411","2015AM-3053","Salmonella","enterica","Newport",2015,2
"1412","2015AM-3054","Salmonella","enterica","Oranienburg",2015,4
"1413","2015AM-3055","Salmonella","enterica","Oranienburg",2015,4
"1414","2015AM-3057","Salmonella","enterica","Thompson",2015,4
"1415","2015AM-3059","Salmonella","enterica","Typhimurium",2015,4
"1416","2015AM-3060","Salmonella","enterica","Typhimurium",2015,4
"1417","2015AM-3061","Salmonella","enterica","Typhimurium",2015,2
"1418","2015AM-3062","Salmonella","enterica","Weltevreden",2015,2
"1419","2015AM-3066","Salmonella","enterica","Stanley",2015,4
"1420","2015AM-3067","Salmonella","enterica","Agona",2015,8
"1421","2015AM-3068","Salmonella","enterica","Enteritidis",2015,4
"1422","2015AM-3069","Salmonella","enterica","Enteritidis",2015,2
"1423","2015AM-3070","Salmonella","enterica","Enteritidis",2015,4
"1424","2015AM-3071","Salmonella","enterica","Enteritidis",2015,4
"1425","2015AM-3072","Salmonella","enterica","Enteritidis",2015,4
"1426","2015AM-3073","Salmonella","enterica","Heidelberg",2015,4
"1427","2015AM-3074","Salmonella","enterica","Stanley",2015,4
"1428","2015AM-3082","Salmonella","enterica","Uganda",2015,4
"1429","2015AM-3088","Salmonella","enterica","Enteritidis",2015,4
"1430","2015AM-3090","Salmonella","enterica","Heidelberg",2015,4
"1431","2015AM-3091","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1432","2015AM-3092","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1433","2015AM-3093","Salmonella","enterica","I Rough:nonmotile",2015,8
"1434","2015AM-3094","Salmonella","enterica","Infantis",2015,4
"1435","2015AM-3095","Salmonella","enterica","Javiana",2015,4
"1436","2015AM-3096","Salmonella","enterica","Javiana",2015,4
"1437","2015AM-3097","Salmonella","enterica","Javiana",2015,4
"1438","2015AM-3098","Salmonella","enterica","Muenchen",2015,4
"1439","2015AM-3099","Salmonella","enterica","Newport",2015,4
"1440","2015AM-3100","Salmonella","enterica","Newport",2015,4
"1441","2015AM-3101","Salmonella","enterica","Newport",2015,2
"1442","2015AM-3102","Salmonella","enterica","Newport",2015,4
"1443","2015AM-3103","Salmonella","enterica","Stanley",2015,2
"1444","2015AM-3104","Salmonella","enterica","Thompson",2015,4
"1445","2015AM-3109","Salmonella","enterica","Enteritidis",2015,4
"1446","2015AM-3110","Salmonella","enterica","Enteritidis",2015,4
"1447","2015AM-3111","Salmonella","enterica","Enteritidis",2015,4
"1448","2015AM-3112","Salmonella","enterica","Enteritidis",2015,4
"1449","2015AM-3113","Salmonella","enterica","Javiana",2015,4
"1450","2015AM-3114","Salmonella","enterica","Manhattan",2015,4
"1451","2015AM-3115","Salmonella","enterica","Manhattan",2015,4
"1452","2015AM-3116","Salmonella","enterica","Montevideo",2015,4
"1453","2015AM-3117","Salmonella","enterica","Muenchen",2015,2
"1454","2015AM-3118","Salmonella","enterica","Newport",2015,4
"1455","2015AM-3119","Salmonella","enterica","Thompson",2015,4
"1456","2015AM-3120","Salmonella","enterica","Thompson",2015,8
"1457","2015AM-3124","Salmonella","enterica","Typhimurium",2015,4
"1458","2015AM-3125","Salmonella","enterica","Typhimurium",2015,4
"1459","2015AM-3218","Salmonella","enterica","Enteritidis",2015,4
"1460","2015AM-3219","Salmonella","enterica","Hannover",2015,4
"1461","2015AM-3220","Salmonella","enterica","Heidelberg",2015,2
"1462","2015AM-3221","Salmonella","enterica","Heidelberg",2015,4
"1463","2015AM-3222","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1464","2015AM-3223","Salmonella","enterica","Montevideo",2015,4
"1465","2015AM-3224","Salmonella","enterica","Muenchen",2015,2
"1466","2015AM-3225","Salmonella","enterica","Newport",2015,2
"1467","2015AM-3226","Salmonella","enterica","Newport",2015,4
"1468","2015AM-3227","Salmonella","enterica","Newport",2015,2
"1469","2015AM-3228","Salmonella","enterica","Newport",2015,2
"1470","2015AM-3229","Salmonella","enterica","Newport",2015,4
"1471","2015AM-3230","Salmonella","enterica","Norwich",2015,4
"1472","2015AM-3231","Salmonella","enterica","Poona",2015,4
"1473","2015AM-3232","Salmonella","enterica","Poona",2015,4
"1474","2015AM-3233","Salmonella","enterica","Saintpaul",2015,4
"1475","2015AM-3234","Salmonella","enterica","Saintpaul",2015,4
"1476","2015AM-3235","Salmonella","enterica","Stanley",2015,4
"1477","2015AM-3241","Salmonella","enterica","Blockley",2015,2
"1478","2015AM-3242","Salmonella","enterica","Enteritidis",2015,4
"1479","2015AM-3243","Salmonella","enterica","I 4,[5],12:b:-",2015,2
"1480","2015AM-3244","Salmonella","enterica","I 4,[5],12:b:- var. L(+) tartrate+",2015,2
"1481","2015AM-3245","Salmonella","enterica","Kentucky",2015,4
"1482","2015AM-3246","Salmonella","enterica","Mbandaka",2015,4
"1483","2015AM-3247","Salmonella","enterica","Poona",2015,16
"1484","2015AM-3248","Salmonella","enterica","Thompson",2015,2
"1485","2015AM-3260","Salmonella","enterica","Agona",2015,4
"1486","2015AM-3261","Salmonella","enterica","Brive",2015,4
"1487","2015AM-3262","Salmonella","enterica","Enteritidis",2015,4
"1488","2015AM-3264","Salmonella","enterica","Enteritidis",2015,2
"1489","2015AM-3265","Salmonella","enterica","Enteritidis",2015,16
"1490","2015AM-3266","Salmonella","enterica","Enteritidis",2015,4
"1491","2015AM-3267","Salmonella","enterica","Heidelberg",2015,4
"1492","2015AM-3268","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1493","2015AM-3269","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1494","2015AM-3270","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1495","2015AM-3271","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1496","2015AM-3272","Salmonella","enterica","Muenster",2015,2
"1497","2015AM-3273","Salmonella","enterica","Paratyphi B var. L(+) tartrate+",2015,4
"1498","2015AM-3274","Salmonella","enterica","Pomona",2015,4
"1499","2015AM-3275","Salmonella","enterica","Saintpaul",2015,2
"1500","2015AM-3276","Salmonella","enterica","Thompson",2015,4
"1501","2015AM-3277","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1502","2015AM-3278","Salmonella","enterica","Typhimurium",2015,4
"1503","2015AM-3279","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1504","2015AM-3288","Salmonella","enterica","Enteritidis",2015,4
"1505","2015AM-3289","Salmonella","enterica","Enteritidis",2015,4
"1506","2015AM-3290","Salmonella","enterica","Enteritidis",2015,4
"1507","2015AM-3291","Salmonella","enterica","Enteritidis",2015,2
"1508","2015AM-3292","Salmonella","enterica","Enteritidis",2015,2
"1509","2015AM-3293","Salmonella","enterica","Enteritidis",2015,4
"1510","2015AM-3294","Salmonella","enterica","Enteritidis",2015,2
"1511","2015AM-3295","Salmonella","enterica","Enteritidis",2015,4
"1512","2015AM-3296","Salmonella","enterica","Hartford",2015,4
"1513","2015AM-3297","Salmonella","enterica","Hartford",2015,8
"1514","2015AM-3298","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1515","2015AM-3299","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1516","2015AM-3300","Salmonella","enterica","IIIa 56:z4,z23:-",2015,4
"1517","2015AM-3301","Salmonella","enterica","IV 44:z4,z23:-",2015,4
"1518","2015AM-3302","Salmonella","enterica","Newport",2015,4
"1519","2015AM-3303","Salmonella","enterica","Newport",2015,4
"1520","2015AM-3304","Salmonella","enterica","Newport",2015,4
"1521","2015AM-3309","Salmonella","enterica","Typhimurium",2015,2
"1522","2015AM-3319","Salmonella","enterica","Brandenburg",2015,16
"1523","2015AM-3320","Salmonella","enterica","Enteritidis",2015,4
"1524","2015AM-3321","Salmonella","enterica","Javiana",2015,4
"1525","2015AM-3322","Salmonella","enterica","Javiana",2015,4
"1526","2015AM-3323","Salmonella","enterica","Miami",2015,16
"1527","2015AM-3324","Salmonella","enterica","Montevideo",2015,4
"1528","2015AM-3325","Salmonella","enterica","I 4,[5],12:b:- var. L(+) tartrate+",2015,2
"1529","2015AM-3326","Salmonella","enterica","Thompson",2015,4
"1530","2015AM-3327","Salmonella","enterica","Typhimurium",2015,4
"1531","2015AM-3345","Salmonella","enterica","Braenderup",2015,4
"1532","2015AM-3346","Salmonella","enterica","Braenderup",2015,4
"1533","2015AM-3347","Salmonella","enterica","Enteritidis",2015,4
"1534","2015AM-3348","Salmonella","enterica","Enteritidis",2015,8
"1535","2015AM-3349","Salmonella","enterica","Enteritidis",2015,8
"1536","2015AM-3350","Salmonella","enterica","Javiana",2015,8
"1537","2015AM-3351","Salmonella","enterica","Javiana",2015,4
"1538","2015AM-3352","Salmonella","enterica","Litchfield",2015,8
"1539","2015AM-3354","Salmonella","enterica","Newport",2015,4
"1540","2015AM-3355","Salmonella","enterica","Newport",2015,4
"1541","2015AM-3356","Salmonella","enterica","Newport",2015,4
"1542","2015AM-3357","Salmonella","enterica","Newport",2015,4
"1543","2015AM-3358","Salmonella","enterica","Tennessee",2015,8
"1544","2015AM-3359","Salmonella","enterica","Thompson",2015,4
"1545","2015AM-3360","Salmonella","enterica","Typhimurium",2015,4
"1546","2015AM-3361","Salmonella","enterica","Typhimurium",2015,4
"1547","2015AM-3364","Salmonella","enterica","Braenderup",2015,4
"1548","2015AM-3365","Salmonella","enterica","Enteritidis",2015,4
"1549","2015AM-3366","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1550","2015AM-3367","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1551","2015AM-3368","Salmonella","enterica","Newport",2015,4
"1552","2015AM-3369","Salmonella","enterica","Newport",2015,4
"1553","2015AM-3370","Salmonella","enterica","Newport",2015,4
"1554","2015AM-3371","Salmonella","enterica","Newport",2015,4
"1555","2015AM-3372","Salmonella","enterica","Saintpaul",2015,2
"1556","2015AM-3377","Salmonella","enterica","Enteritidis",2015,4
"1557","2015AM-3378","Salmonella","enterica","Javiana",2015,4
"1558","2015AM-3381","Salmonella","enterica","Enteritidis",2015,4
"1559","2015AM-3382","Salmonella","enterica","Kiambu",2015,4
"1560","2015AM-3383","Salmonella","enterica","Montevideo",2015,4
"1561","2015AM-3384","Salmonella","enterica","Newport",2015,4
"1562","2015AM-3385","Salmonella","enterica","Newport",2015,4
"1563","2015AM-3386","Salmonella","enterica","Newport",2015,4
"1564","2015AM-3387","Salmonella","enterica","Thompson",2015,4
"1565","2015AM-3398","Salmonella","enterica","Infantis",2015,4
"1566","2015AM-3399","Salmonella","enterica","London",2015,2
"1567","2015AM-3400","Salmonella","enterica","Mbandaka",2015,4
"1568","2015AM-3401","Salmonella","enterica","Muenchen",2015,4
"1569","2015AM-3402","Salmonella","enterica","Newport",2015,4
"1570","2015AM-3403","Salmonella","enterica","Typhimurium",2015,4
"1571","2015AM-3412","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1572","2015AM-3413","Salmonella","enterica","Anatum",2015,4
"1573","2015AM-3414","Salmonella","enterica","Cotham",2015,4
"1574","2015AM-3415","Salmonella","enterica","Derby",2015,4
"1575","2015AM-3416","Salmonella","enterica","Enteritidis",2015,4
"1576","2015AM-3417","Salmonella","enterica","Enteritidis",2015,4
"1577","2015AM-3418","Salmonella","enterica","Enteritidis",2015,4
"1578","2015AM-3419","Salmonella","enterica","Enteritidis",2015,4
"1579","2015AM-3420","Salmonella","enterica","Enteritidis",2015,4
"1580","2015AM-3421","Salmonella","enterica","Enteritidis",2015,4
"1581","2015AM-3422","Salmonella","enterica","Enteritidis",2015,4
"1582","2015AM-3423","Salmonella","enterica","Enteritidis",2015,4
"1583","2015AM-3424","Salmonella","enterica","Heidelberg",2015,4
"1584","2015AM-3425","Salmonella","enterica","Mbandaka",2015,8
"1585","2015AM-3426","Salmonella","enterica","Mississippi",2015,4
"1586","2015AM-3427","Salmonella","enterica","Newport",2015,4
"1587","2015AM-3428","Salmonella","enterica","Newport",2015,4
"1588","2015AM-3429","Salmonella","enterica","Norwich",2015,4
"1589","2015AM-3430","Salmonella","enterica","Reading",2015,4
"1590","2015AM-3431","Salmonella","enterica","Saintpaul",2015,4
"1591","2015AM-3432","Salmonella","enterica","Saintpaul",2015,4
"1592","2015AM-3433","Salmonella","enterica","Schwarzengrund",2015,4
"1593","2015AM-3434","Salmonella","enterica","Schwarzengrund",2015,4
"1594","2015AM-3436","Salmonella","enterica","Typhimurium",2015,4
"1595","2015AM-3437","Salmonella","enterica","Weltevreden",2015,4
"1596","2015AM-3439","Salmonella","enterica","Infantis",2015,4
"1597","2015AM-3441","Salmonella","enterica","Adelaide",2015,4
"1598","2015AM-3442","Salmonella","enterica","Plymouth",2015,4
"1599","2015AM-3451","Salmonella","enterica","Oslo",2015,4
"1600","2015AM-3459","Salmonella","enterica","Newport",2015,4
"1601","2015AM-3464","Salmonella","enterica","Typhimurium",2015,2
"1602","2015AM-3477","Salmonella","enterica","Enteritidis",2015,4
"1603","2015AM-3479","Salmonella","enterica","Arechavaleta",2015,4
"1604","2015AM-3480","Salmonella","enterica","Bareilly",2015,4
"1605","2015AM-3481","Salmonella","enterica","Pensacola",2015,4
"1606","2015AM-3482","Salmonella","enterica","Braenderup",2015,4
"1607","2015AM-3483","Salmonella","enterica","Braenderup",2015,4
"1608","2015AM-3484","Salmonella","enterica","Braenderup",2015,4
"1609","2015AM-3485","Salmonella","enterica","Bullbay",2015,4
"1610","2015AM-3486","Salmonella","enterica","Typhimurium",2015,4
"1611","2015AM-3487","Salmonella","enterica","Durban",2015,4
"1612","2015AM-3488","Salmonella","enterica","Enteritidis",2015,4
"1613","2015AM-3489","Salmonella","enterica","Enteritidis",2015,4
"1614","2015AM-3490","Salmonella","enterica","Enteritidis",2015,4
"1615","2015AM-3491","Salmonella","enterica","Enteritidis",2015,4
"1616","2015AM-3492","Salmonella","enterica","Enteritidis",2015,4
"1617","2015AM-3493","Salmonella","enterica","Enteritidis",2015,4
"1618","2015AM-3494","Salmonella","enterica","Enteritidis",2015,4
"1619","2015AM-3495","Salmonella","enterica","Enteritidis",2015,4
"1620","2015AM-3496","Salmonella","enterica","Enteritidis",2015,8
"1621","2015AM-3497","Salmonella","enterica","Enteritidis",2015,4
"1622","2015AM-3498","Salmonella","enterica","Enteritidis",2015,4
"1623","2015AM-3499","Salmonella","enterica","Enteritidis",2015,4
"1624","2015AM-3500","Salmonella","enterica","Enteritidis",2015,4
"1625","2015AM-3501","Salmonella","enterica","Give",2015,2
"1626","2015AM-3502","Salmonella","enterica","Heidelberg",2015,4
"1627","2015AM-3503","Salmonella","enterica","Heidelberg",2015,4
"1628","2015AM-3504","Salmonella","enterica","Heidelberg",2015,4
"1629","2015AM-3505","Salmonella","enterica","Heidelberg",2015,8
"1630","2015AM-3506","Salmonella","enterica","IV 40:z4,z32:-",2015,4
"1631","2015AM-3507","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1632","2015AM-3508","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1633","2015AM-3509","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1634","2015AM-3510","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1635","2015AM-3511","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1636","2015AM-3512","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1637","2015AM-3513","Salmonella","enterica","Hartford",2015,4
"1638","2015AM-3514","Salmonella","enterica","Infantis",2015,4
"1639","2015AM-3515","Salmonella","enterica","Inverness",2015,4
"1640","2015AM-3516","Salmonella","enterica","Javiana",2015,4
"1641","2015AM-3517","Salmonella","enterica","Javiana",2015,4
"1642","2015AM-3518","Salmonella","enterica","Javiana",2015,4
"1643","2015AM-3519","Salmonella","enterica","Javiana",2015,4
"1644","2015AM-3520","Salmonella","enterica","Javiana",2015,4
"1645","2015AM-3521","Salmonella","enterica","Javiana",2015,4
"1646","2015AM-3522","Salmonella","enterica","Javiana",2015,4
"1647","2015AM-3524","Salmonella","enterica","Javiana",2015,4
"1648","2015AM-3525","Salmonella","enterica","Kentucky",2015,8
"1649","2015AM-3526","Salmonella","enterica","Litchfield",2015,4
"1650","2015AM-3527","Salmonella","enterica","Manhattan",2015,2
"1651","2015AM-3528","Salmonella","enterica","Manhattan",2015,4
"1652","2015AM-3529","Salmonella","enterica","Miami",2015,4
"1653","2015AM-3530","Salmonella","enterica","Miami",2015,4
"1654","2015AM-3531","Salmonella","enterica","Mississippi",2015,8
"1655","2015AM-3532","Salmonella","enterica","Mississippi",2015,4
"1656","2015AM-3533","Salmonella","enterica","Mississippi",2015,4
"1657","2015AM-3534","Salmonella","enterica","Mississippi",2015,4
"1658","2015AM-3535","Salmonella","enterica","Mississippi",2015,4
"1659","2015AM-3536","Salmonella","enterica","Mississippi",2015,4
"1660","2015AM-3537","Salmonella","enterica","Mississippi",2015,4
"1661","2015AM-3538","Salmonella","enterica","Mississippi",2015,4
"1662","2015AM-3539","Salmonella","enterica","Mississippi",2015,4
"1663","2015AM-3540","Salmonella","enterica","Mississippi",2015,4
"1664","2015AM-3541","Salmonella","enterica","Montevideo",2015,4
"1665","2015AM-3543","Salmonella","enterica","Muenchen",2015,2
"1666","2015AM-3545","Salmonella","enterica","Muenchen",2015,8
"1667","2015AM-3546","Salmonella","enterica","Muenchen",2015,4
"1668","2015AM-3547","Salmonella","enterica","Muenchen",2015,2
"1669","2015AM-3548","Salmonella","enterica","Muenchen",2015,2
"1670","2015AM-3549","Salmonella","enterica","Muenchen",2015,2
"1671","2015AM-3550","Salmonella","enterica","Newport",2015,2
"1672","2015AM-3551","Salmonella","enterica","Newport",2015,4
"1673","2015AM-3552","Salmonella","enterica","Newport",2015,4
"1674","2015AM-3553","Salmonella","enterica","Newport",2015,2
"1675","2015AM-3554","Salmonella","enterica","Newport",2015,2
"1676","2015AM-3556","Salmonella","enterica","Newport",2015,2
"1677","2015AM-3557","Salmonella","enterica","Newport",2015,4
"1678","2015AM-3558","Salmonella","enterica","Newport",2015,4
"1679","2015AM-3559","Salmonella","enterica","Newport",2015,4
"1680","2015AM-3560","Salmonella","enterica","Newport",2015,4
